BNF_PARAGRAPH_CODE,REGION_CODE,UNIT_OF_MEASURE,PREP_CLASS,SNOMED_CODE,PHARMACY_ADVANCED_SERVICE,BNF_CHAPTER,YEAR_MONTH,SUPPLIER_NAME,TOTAL_QUANTITY,DISPENSER_ACCOUNT_TYPE,GENERIC_BNF_EQUIVALENT_NAME,BNF_PRESENTATION_CODE,BNF_SECTION,GENERIC_BNF_EQUIVALENT_CODE,BNF_SECTION_CODE,ICB_NAME,PRESCRIBED_PREP_CLASS,BNF_PARAGRAPH,ICB_CODE,BNF_CHAPTER_CODE,REGION_NAME,ITEMS,BNF_CHEMICAL_SUBSTANCE,BNF_CHEMICAL_SUBSTANCE_CODE,NIC,BNF_PRESENTATION_NAME
50101,Y60,ml,1,41941111000001109,Pharmacy First Clinical Pathways,Infections,202403,,7800.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension,0501013B0AAAKAK,Antibacterial drugs,0501013B0AAAKAK,501,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1,Penicillins,QPM,5,MIDLANDS,56,Amoxicillin,0501013B0,194.22,Amoxicillin 250mg/5ml oral suspension
50101,Y60,ml,1,41941111000001109,Pharmacy First Clinical Pathways,Infections,202403,,20000.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension,0501013B0AAAKAK,Antibacterial drugs,0501013B0AAAKAK,501,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,Penicillins,QT1,5,MIDLANDS,126,Amoxicillin,0501013B0,498.0,Amoxicillin 250mg/5ml oral suspension
50101,Y60,ml,1,41941111000001109,Pharmacy First Clinical Pathways,Infections,202403,,11600.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension,0501013B0AAAKAK,Antibacterial drugs,0501013B0AAAKAK,501,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,Penicillins,QGH,5,MIDLANDS,75,Amoxicillin,0501013B0,288.84,Amoxicillin 250mg/5ml oral suspension
50101,Y62,ml,1,41941111000001109,Pharmacy First Clinical Pathways,Infections,202403,,47900.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension,0501013B0AAAKAK,Antibacterial drugs,0501013B0AAAKAK,501,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,Penicillins,QYG,5,NORTH WEST,319,Amoxicillin,0501013B0,1192.71,Amoxicillin 250mg/5ml oral suspension
50101,Y60,ml,1,41941111000001109,Pharmacy First Clinical Pathways,Infections,202403,,14700.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension,0501013B0AAAKAK,Antibacterial drugs,0501013B0AAAKAK,501,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,Penicillins,QJ2,5,MIDLANDS,96,Amoxicillin,0501013B0,366.03,Amoxicillin 250mg/5ml oral suspension
50101,Y56,ml,1,41941111000001109,Pharmacy First Clinical Pathways,Infections,202403,,5500.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension,0501013B0AAAKAK,Antibacterial drugs,0501013B0AAAKAK,501,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Penicillins,QMJ,5,LONDON,39,Amoxicillin,0501013B0,136.95,Amoxicillin 250mg/5ml oral suspension
50101,Y56,ml,1,41941111000001109,Pharmacy First Clinical Pathways,Infections,202403,,12600.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension,0501013B0AAAKAK,Antibacterial drugs,0501013B0AAAKAK,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QKK,5,LONDON,85,Amoxicillin,0501013B0,313.74,Amoxicillin 250mg/5ml oral suspension
50101,Y63,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,1000.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QF7,5,NORTH EAST AND YORKSHIRE,5,Amoxicillin,0501013B0,23.0,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y58,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,200.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,Penicillins,QR1,5,SOUTH WEST,1,Amoxicillin,0501013B0,4.6,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y60,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,200.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,Penicillins,QT1,5,MIDLANDS,1,Amoxicillin,0501013B0,4.6,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y63,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,500.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QOQ,5,NORTH EAST AND YORKSHIRE,3,Amoxicillin,0501013B0,11.5,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y60,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,500.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWU,5,MIDLANDS,3,Amoxicillin,0501013B0,11.5,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y60,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,400.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1,Penicillins,QJM,5,MIDLANDS,2,Amoxicillin,0501013B0,9.2,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y63,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,1500.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QHM,5,NORTH EAST AND YORKSHIRE,9,Amoxicillin,0501013B0,34.5,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y61,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,400.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,Penicillins,QHG,5,EAST OF ENGLAND,2,Amoxicillin,0501013B0,9.2,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y58,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,500.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1,Penicillins,QT6,5,SOUTH WEST,2,Amoxicillin,0501013B0,11.5,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y58,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,200.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS SOMERSET INTEGRATED CARE BOARD,1,Penicillins,QSL,5,SOUTH WEST,1,Amoxicillin,0501013B0,4.6,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y56,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,100.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QMF,5,LONDON,1,Amoxicillin,0501013B0,2.3,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y58,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,400.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1,Penicillins,QUY,5,SOUTH WEST,2,Amoxicillin,0501013B0,9.2,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y58,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,500.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS DORSET INTEGRATED CARE BOARD,1,Penicillins,QVV,5,SOUTH WEST,2,Amoxicillin,0501013B0,11.5,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y62,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,1200.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,Penicillins,QOP,5,NORTH WEST,6,Amoxicillin,0501013B0,27.6,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y61,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,700.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,Penicillins,QH8,5,EAST OF ENGLAND,4,Amoxicillin,0501013B0,16.1,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y60,ml,1,35901911000001104,Pharmacy First Clinical Pathways,Infections,202403,,300.0,English Pharmacy,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAASAS,Antibacterial drugs,0501013B0AAASAS,501,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1,Penicillins,QUA,5,MIDLANDS,2,Amoxicillin,0501013B0,6.9,Amoxicillin 125mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,6200.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,Penicillins,QT1,5,MIDLANDS,40,Amoxicillin,0501013B0,153.76,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y56,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,10600.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,1,Penicillins,QRV,5,LONDON,73,Amoxicillin,0501013B0,262.88,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,8300.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",1,Penicillins,QOC,5,MIDLANDS,47,Amoxicillin,0501013B0,205.84,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y56,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,7400.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1,Penicillins,QWE,5,LONDON,51,Amoxicillin,0501013B0,183.52,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y62,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,12700.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QE1,5,NORTH WEST,81,Amoxicillin,0501013B0,314.96,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,5300.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1,Penicillins,QJM,5,MIDLANDS,37,Amoxicillin,0501013B0,131.44,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y59,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,5500.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,Penicillins,QXU,5,SOUTH EAST,37,Amoxicillin,0501013B0,136.4,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y63,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,8000.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QF7,5,NORTH EAST AND YORKSHIRE,53,Amoxicillin,0501013B0,198.4,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y58,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,6000.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS DEVON INTEGRATED CARE BOARD,1,Penicillins,QJK,5,SOUTH WEST,39,Amoxicillin,0501013B0,148.8,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y61,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,10600.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1,Penicillins,QM7,5,EAST OF ENGLAND,68,Amoxicillin,0501013B0,262.88,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,5800.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWU,5,MIDLANDS,38,Amoxicillin,0501013B0,143.84,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y58,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,10800.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Penicillins,QOX,5,SOUTH WEST,71,Amoxicillin,0501013B0,267.84,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,6900.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1,Penicillins,QK1,5,MIDLANDS,46,Amoxicillin,0501013B0,171.12,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y56,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,3900.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Penicillins,QMJ,5,LONDON,29,Amoxicillin,0501013B0,96.72,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y63,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,26700.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QHM,5,NORTH EAST AND YORKSHIRE,178,Amoxicillin,0501013B0,662.16,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,5900.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1,Penicillins,QPM,5,MIDLANDS,39,Amoxicillin,0501013B0,146.32,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y63,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,10200.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QOQ,5,NORTH EAST AND YORKSHIRE,70,Amoxicillin,0501013B0,252.96,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,6800.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1,Penicillins,QHL,5,MIDLANDS,47,Amoxicillin,0501013B0,168.64,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,8700.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,Penicillins,QNC,5,MIDLANDS,54,Amoxicillin,0501013B0,215.76,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y56,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,5700.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QMF,5,LONDON,39,Amoxicillin,0501013B0,141.36,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,6000.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,Penicillins,QJ2,5,MIDLANDS,42,Amoxicillin,0501013B0,148.8,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y61,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,6200.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,Penicillins,QUE,5,EAST OF ENGLAND,43,Amoxicillin,0501013B0,153.76,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y58,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202403,,1400.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1,Penicillins,QT6,5,SOUTH WEST,10,Amoxicillin,0501013B0,34.72,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,400.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1,Penicillins,QJM,5,MIDLANDS,4,Amoxicillin,0501013B0,15.84,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y63,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,500.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QHM,5,NORTH EAST AND YORKSHIRE,5,Amoxicillin,0501013B0,19.8,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y56,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,300.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1,Penicillins,QWE,5,LONDON,3,Amoxicillin,0501013B0,11.88,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,200.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",1,Penicillins,QOC,5,MIDLANDS,2,Amoxicillin,0501013B0,7.92,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y58,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,300.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Penicillins,QOX,5,SOUTH WEST,3,Amoxicillin,0501013B0,11.88,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y63,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,1500.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWO,5,NORTH EAST AND YORKSHIRE,15,Amoxicillin,0501013B0,59.4,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y62,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,700.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,Penicillins,QOP,5,NORTH WEST,7,Amoxicillin,0501013B0,27.72,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,1700.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1,Penicillins,QK1,5,MIDLANDS,17,Amoxicillin,0501013B0,67.32,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,1000.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1,Penicillins,QUA,5,MIDLANDS,10,Amoxicillin,0501013B0,39.6,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y56,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,700.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QMF,5,LONDON,7,Amoxicillin,0501013B0,27.72,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,500.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,Penicillins,QJ2,5,MIDLANDS,5,Amoxicillin,0501013B0,19.8,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,400.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1,Penicillins,QHL,5,MIDLANDS,4,Amoxicillin,0501013B0,15.84,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,600.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,Penicillins,QGH,5,MIDLANDS,5,Amoxicillin,0501013B0,23.76,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y61,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202403,,1300.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1,Penicillins,QJG,5,EAST OF ENGLAND,13,Amoxicillin,0501013B0,51.48,Amoxicillin 500mg/5ml oral suspension sugar free
